run_id,timestamp,scenario_id,sandbox,remote_survives,embed_survives,failure_code,failure_category,severity,manifest_status,hash_alignment,edge_worker_ms,origin_ms,manifest_fetch_ms,total_ms
run-1762273716484,2025-11-04T16:28:36.484Z,IMG_JPEG_Q75_STRIP,strip-happy,true,false,DESTROYED_EMBED,destroyed,warning,200,true,2,14,15,31
run-1762273716484,2025-11-04T16:28:36.484Z,IMG_RESIZE_1024,strip-happy,true,false,DESTROYED_EMBED,destroyed,warning,200,true,2,76,8,86
run-1762273716484,2025-11-04T16:28:36.484Z,IMG_CONVERT_WEBP,strip-happy,true,false,DESTROYED_EMBED,destroyed,warning,200,true,2,10,6,18
run-1762273716484,2025-11-04T16:28:36.484Z,IMG_CONVERT_AVIF,strip-happy,true,false,DESTROYED_EMBED,destroyed,warning,200,true,2,14,8,24
run-1762273716484,2025-11-04T16:28:36.484Z,IMG_CROP_CENTER,strip-happy,true,false,DESTROYED_EMBED,destroyed,warning,200,true,2,10,9,21
run-1762273716484,2025-11-04T16:28:36.484Z,IMG_PROGRESSIVE_BASELINE,strip-happy,true,false,DESTROYED_EMBED,destroyed,warning,200,true,2,10,14,26
run-1762273716484,2025-11-04T16:28:36.484Z,IMG_METADATA_REWRITE,strip-happy,true,false,DESTROYED_EMBED,destroyed,warning,200,true,2,10,8,20
run-1762273716484,2025-11-04T16:28:36.484Z,IMG_ROTATE_90,strip-happy,true,false,DESTROYED_EMBED,destroyed,warning,200,true,2,11,9,22
run-1762273716484,2025-11-04T16:28:36.484Z,IMG_WATERMARK_OVERLAY,strip-happy,true,false,DESTROYED_EMBED,destroyed,warning,200,true,2,44,8,54
run-1762273716484,2025-11-04T16:28:36.484Z,IMG_THUMBNAIL_150X150,strip-happy,true,false,DESTROYED_EMBED,destroyed,warning,200,true,2,11,8,21
run-1762273716484,2025-11-04T16:28:36.484Z,CDN_RECOMPRESS_Q80,strip-happy,true,false,DESTROYED_EMBED,destroyed,warning,200,true,2,7,8,17
run-1762273716484,2025-11-04T16:28:36.484Z,CDN_REWRITES_ETAG,strip-happy,true,false,DESTROYED_EMBED,destroyed,warning,200,true,2,8,8,18
run-1762273716484,2025-11-04T16:28:36.484Z,LINK_HEADER_DROPPED,strip-happy,true,false,DESTROYED_EMBED,destroyed,warning,200,true,2,7,7,16
run-1762273716484,2025-11-04T16:28:36.484Z,CACHE_POISON_ATTEMPT,strip-happy,true,false,DESTROYED_EMBED,destroyed,warning,200,true,2,7,8,17
run-1762273716484,2025-11-04T16:28:36.484Z,FILENAME_CHANGE,strip-happy,true,false,DESTROYED_EMBED,destroyed,warning,200,true,2,9,7,18
run-1762273716484,2025-11-04T16:28:36.484Z,IMG_PRESERVE_EMBED_NOP,preserve-embed,true,true,SURVIVED,survived,info,200,true,2,13,13,28
run-1762273716484,2025-11-04T16:28:36.484Z,IMG_PRESERVE_EMBED_RESIZE,preserve-embed,true,true,SURVIVED,survived,info,200,true,2,26,14,42
run-1762273716484,2025-11-04T16:28:36.484Z,REMOTE_ONLY_BASELINE,remote-only,true,false,DESTROYED_EMBED,destroyed,warning,200,true,2,6,8,16
run-1762273716484,2025-11-04T16:28:36.484Z,CSP_BLOCK_EMBED,remote-only,true,false,DESTROYED_EMBED,destroyed,warning,200,true,2,6,8,16
